project_id,country,customer,organisation,exp_id,title,cause,area_of_cause,impact,mitigation_step,cost_for_mitigation,exposure_status,loss_id,loss_value
491,India,Southeast Net,Healthcare,8373,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,367311.18,Set predefined deadlines for client responses.,41589.07,ACTIVE,NULL,NULL
491,India,Southeast Net,Healthcare,1480,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,83769.98,Establish clear requirements at project start.,47864.86,ACTIVE,NULL,NULL
492,Germany,MetroHealth Systems,Automation,8458,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,425298.87,Offer competitive packages to attract skilled personnel.,49864.26,REALISED,310,85944.25
492,Germany,MetroHealth Systems,Automation,2106,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,71346.51,Improve market analysis and adjust pricing strategies.,47460.41,REALISED,3175,10000.02
492,Germany,MetroHealth Systems,Automation,2106,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,71346.51,Improve market analysis and adjust pricing strategies.,47460.41,REALISED,3373,64661.09
492,Germany,MetroHealth Systems,Automation,4172,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,459421.96,Diversify suppliers and maintain buffer stock.,44287.7,REALISED,5557,56397.46
492,Germany,MetroHealth Systems,Automation,4172,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,459421.96,Diversify suppliers and maintain buffer stock.,44287.7,REALISED,5754,27586.24
492,Germany,MetroHealth Systems,Automation,6698,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,247515.55,Conduct thorough design reviews and testing.,31499.16,REALISED,NULL,NULL
492,Germany,MetroHealth Systems,Automation,894,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,377320.54,Improve quality control during manufacturing.,20206.76,ACTIVE,NULL,NULL
492,Germany,MetroHealth Systems,Automation,6651,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,173159.91,Replace defective products and conduct root cause analysis.,32204.98,ACTIVE,NULL,NULL
492,Germany,MetroHealth Systems,Automation,8726,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,439164.25,Improve market analysis and adjust pricing strategies.,16809.23,ACTIVE,NULL,NULL
493,USA,Blue Ocean Infrastructure,Telecommunications,1185,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,118898.67,Improve quality control during manufacturing.,33295.13,REALISED,1260,64093.87
493,USA,Blue Ocean Infrastructure,Telecommunications,6057,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,157818.5,Allocate more resources to research teams.,11581.67,REALISED,1564,49882.19
493,USA,Blue Ocean Infrastructure,Telecommunications,1185,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,118898.67,Improve quality control during manufacturing.,33295.13,REALISED,4389,11158.96
493,USA,Blue Ocean Infrastructure,Telecommunications,6057,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,157818.5,Allocate more resources to research teams.,11581.67,REALISED,4638,98854.32
493,USA,Blue Ocean Infrastructure,Telecommunications,1131,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,290674.37,Improve market analysis and adjust pricing strategies.,17746.16,ACTIVE,NULL,NULL
493,USA,Blue Ocean Infrastructure,Telecommunications,5573,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,92584.14,Improve quality control during manufacturing.,48118.52,ACTIVE,NULL,NULL
493,USA,Blue Ocean Infrastructure,Telecommunications,4664,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,129374.75,Ensure regular maintenance of machinery.,38868.17,ACTIVE,NULL,NULL
493,USA,Blue Ocean Infrastructure,Telecommunications,438,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,84667.92,Ensure regular maintenance of machinery.,11758.24,REALISED,NULL,NULL
493,USA,Blue Ocean Infrastructure,Telecommunications,6227,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,483348.12,Set predefined deadlines for client responses.,13770.65,ACTIVE,NULL,NULL
494,Germany,Riyadh Railways,Transportation,5016,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,20432.7,Conduct thorough design reviews and testing.,10528.76,REALISED,489,54474.58
494,Germany,Riyadh Railways,Transportation,5016,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,20432.7,Conduct thorough design reviews and testing.,10528.76,REALISED,1434,93995.88
494,Germany,Riyadh Railways,Transportation,3411,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,251455.32,Improve market analysis and adjust pricing strategies.,44461.4,REALISED,3840,10689.65
494,Germany,Riyadh Railways,Transportation,5016,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,20432.7,Conduct thorough design reviews and testing.,10528.76,REALISED,4138,72225.56
494,Germany,Riyadh Railways,Transportation,8680,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,354761.01,Improve resource planning and timeline estimation.,42475.88,REALISED,5863,34907.67
494,Germany,Riyadh Railways,Transportation,9622,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,481189.67,Offer competitive packages to attract skilled personnel.,29637.41,ACTIVE,NULL,NULL
494,Germany,Riyadh Railways,Transportation,7325,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,481337.85,Follow up with clients regularly and negotiate flexible payment terms.,47538.81,ACTIVE,NULL,NULL
494,Germany,Riyadh Railways,Transportation,5906,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,97360.03,Establish clear requirements at project start.,13662.93,ACTIVE,NULL,NULL
494,Germany,Riyadh Railways,Transportation,6834,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,291026.91,Diversify suppliers and maintain buffer stock.,12102.6,REALISED,NULL,NULL
494,Germany,Riyadh Railways,Transportation,2838,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,493933.13,Follow up with clients regularly and negotiate flexible payment terms.,11102.3,ACTIVE,NULL,NULL
494,Germany,Riyadh Railways,Transportation,3493,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,185590.96,Diversify suppliers and maintain buffer stock.,21088.13,ACTIVE,NULL,NULL
495,USA,Indiana Logistics,Energy,1058,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,446181.09,Establish clear requirements at project start.,33039.84,REALISED,2126,17401.95
495,USA,Indiana Logistics,Energy,1512,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,357765.76,Offer competitive packages to attract skilled personnel.,45752.43,REALISED,2683,67798.72
495,USA,Indiana Logistics,Energy,1512,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,357765.76,Offer competitive packages to attract skilled personnel.,45752.43,REALISED,2837,34855.65
495,USA,Indiana Logistics,Energy,1512,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,357765.76,Offer competitive packages to attract skilled personnel.,45752.43,REALISED,3311,15004.46
495,USA,Indiana Logistics,Energy,1651,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,21183.88,Set predefined deadlines for client responses.,17842.41,REALISED,4520,95303.4
495,USA,Indiana Logistics,Energy,1512,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,357765.76,Offer competitive packages to attract skilled personnel.,45752.43,REALISED,5779,54939.83
495,USA,Indiana Logistics,Energy,4552,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,407660.76,Establish clear requirements at project start.,32199.54,ACTIVE,NULL,NULL
495,USA,Indiana Logistics,Energy,3960,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,274821.13,Improve quality control during manufacturing.,34891.95,ACTIVE,NULL,NULL
495,USA,Indiana Logistics,Energy,7285,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,121926.53,Diversify suppliers and maintain buffer stock.,45666.88,ACTIVE,NULL,NULL
